strategy,code,name,date,broke,stop_pct,r,hold
S2 도지-추세눌림,078930,GS,2023-12-14,True,1.38,-1.218,2
S2 도지-추세눌림,352820,하이브,2024-11-14,True,5.08,0.785,5
S2 도지-추세눌림,352820,하이브,2026-02-06,True,3.62,0.989,4
S2 도지-추세눌림,016360,삼성증권,2023-12-19,True,1.37,-3.246,5
S2 도지-추세눌림,016360,삼성증권,2024-12-06,False,4.47,0.0,0
S2 도지-추세눌림,161390,한국타이어앤테크놀로지,2025-05-13,True,3.16,0.405,5
S2 도지-추세눌림,039490,키움증권,2023-09-15,False,3.09,0.0,0
S2 도지-추세눌림,039490,키움증권,2024-09-24,False,4.33,0.0,0
S2 도지-추세눌림,180640,한진칼,2025-03-31,True,5.28,-1.057,2
S2 도지-추세눌림,007660,이수페타시스,2024-06-14,True,7.41,0.627,4
S2 도지-추세눌림,007660,이수페타시스,2025-09-01,False,6.12,0.0,0
S2 도지-추세눌림,241560,두산밥캣,2024-05-31,False,3.75,0.0,0
S2 도지-추세눌림,241560,두산밥캣,2024-12-17,True,5.5,1.249,5
S2 도지-추세눌림,241560,두산밥캣,2026-01-21,True,3.98,-0.458,5
S2 도지-추세눌림,241560,두산밥캣,2026-04-29,True,6.16,-0.038,5
S2 도지-추세눌림,032640,LG유플러스,2024-07-26,False,1.01,0.0,0
S2 도지-추세눌림,032640,LG유플러스,2026-01-23,False,2.31,0.0,0
S2 도지-추세눌림,032640,LG유플러스,2026-02-06,True,4.75,1.358,9
S2 도지-추세눌림,000100,유한양행,2023-09-07,True,5.01,0.666,5
S2 도지-추세눌림,021240,코웨이,2024-07-05,True,7.45,0.823,8
S2 도지-추세눌림,021240,코웨이,2024-09-12,False,6.66,0.0,0
S2 도지-추세눌림,021240,코웨이,2025-06-12,False,3.51,0.0,0
S2 도지-추세눌림,021240,코웨이,2026-06-11,True,7.85,-0.256,5
S2 도지-추세눌림,062040,산일전기,2025-01-22,True,5.48,-1.422,3
S2 도지-추세눌림,029780,삼성카드,2023-12-14,False,1.29,0.0,0
S2 도지-추세눌림,029780,삼성카드,2026-01-26,True,2.47,0.338,3
S2 도지-추세눌림,175330,JB금융지주,2023-12-15,False,2.79,0.0,0
S2 도지-추세눌림,175330,JB금융지주,2024-03-14,True,2.87,-1.105,2
S2 도지-추세눌림,175330,JB금융지주,2024-05-16,False,3.29,0.0,0
S2 도지-추세눌림,175330,JB금융지주,2024-07-26,True,5.7,-0.731,5
S2 도지-추세눌림,175330,JB금융지주,2024-12-05,False,6.41,0.0,0
S2 도지-추세눌림,058470,리노공업,2026-04-28,False,3.55,0.0,0
S2 도지-추세눌림,036570,NC,2025-11-18,False,6.23,0.0,0
S2 도지-추세눌림,454910,두산로보틱스,2025-09-12,True,3.35,1.398,8
S2 도지-추세눌림,034220,LG디스플레이,2025-10-29,False,4.52,0.0,0
S2 도지-추세눌림,088980,맥쿼리인프라,2023-12-21,False,0.85,0.0,0
S2 도지-추세눌림,088980,맥쿼리인프라,2024-02-02,True,0.77,0.089,5
S2 도지-추세눌림,088980,맥쿼리인프라,2025-04-04,False,1.6,0.0,0
S2 도지-추세눌림,088980,맥쿼리인프라,2025-05-29,False,1.76,0.0,0
S2 도지-추세눌림,088980,맥쿼리인프라,2025-06-13,False,1.88,0.0,0
S2 도지-추세눌림,128940,한미약품,2024-03-26,False,6.03,0.0,0
S2 도지-추세눌림,128940,한미약품,2025-06-17,False,6.48,0.0,0
S2 도지-추세눌림,240810,원익IPS,2026-04-10,False,5.14,0.0,0
S2 도지-추세눌림,000500,가온전선,2024-01-24,True,5.61,1.205,4
S2 도지-추세눌림,138930,BNK금융지주,2024-08-06,True,5.28,0.721,7
S2 도지-추세눌림,138930,BNK금융지주,2024-09-19,False,3.47,0.0,0
S2 도지-추세눌림,039030,이오테크닉스,2025-12-29,True,5.42,1.567,6
S2 도지-추세눌림,222800,심텍,2023-10-05,False,5.64,0.0,0
S2 도지-추세눌림,004170,신세계,2024-10-02,False,2.31,0.0,0
S2 도지-추세눌림,004170,신세계,2025-04-07,False,4.23,0.0,0
S2 도지-추세눌림,004170,신세계,2026-01-08,True,4.58,1.104,7
S2 도지-추세눌림,088350,한화생명,2024-03-15,False,4.93,0.0,0
S2 도지-추세눌림,088350,한화생명,2025-05-19,False,2.59,0.0,0
S2 도지-추세눌림,000990,DB하이텍,2023-12-22,False,4.84,0.0,0
S2 도지-추세눌림,000990,DB하이텍,2025-08-13,False,2.83,0.0,0
S2 도지-추세눌림,111770,영원무역,2024-12-04,True,5.38,0.214,5
S2 도지-추세눌림,111770,영원무역,2025-02-03,True,5.32,0.802,8
S2 도지-추세눌림,111770,영원무역,2025-10-10,False,4.22,0.0,0
S2 도지-추세눌림,111770,영원무역,2026-01-08,False,4.52,0.0,0
S2 도지-추세눌림,052690,한전기술,2023-12-20,False,4.71,0.0,0
S2 도지-추세눌림,018880,한온시스템,2023-10-04,False,4.59,0.0,0
S2 도지-추세눌림,018880,한온시스템,2025-12-09,True,4.62,-1.065,4
S2 도지-추세눌림,018880,한온시스템,2026-04-16,True,5.67,0.447,4
S2 도지-추세눌림,319660,피에스케이,2024-01-22,True,2.99,-1.1,4
S2 도지-추세눌림,002380,KCC,2024-07-12,True,7.74,-0.104,5
S2 도지-추세눌림,002380,KCC,2025-03-11,False,4.36,0.0,0
S2 도지-추세눌림,108490,로보티즈,2024-12-24,True,6.34,1.813,8
S2 도지-추세눌림,001450,현대해상,2025-12-19,False,4.71,0.0,0
S2 도지-추세눌림,001450,현대해상,2026-08-04,True,7.73,1.112,4
S2 도지-추세눌림,145020,휴젤,2023-12-14,False,2.86,0.0,0
S2 도지-추세눌림,251270,넷마블,2025-07-18,True,3.91,-1.077,3
S2 도지-추세눌림,036460,한국가스공사,2025-06-17,False,3.79,0.0,0
S2 도지-추세눌림,008930,한미사이언스,2024-09-12,False,3.32,0.0,0
S2 도지-추세눌림,035250,강원랜드,2023-11-30,False,1.6,0.0,0
S2 도지-추세눌림,035250,강원랜드,2025-04-01,True,1.19,-1.251,1
S2 도지-추세눌림,028670,팬오션,2025-09-11,True,2.44,0.043,5
S2 도지-추세눌림,011780,금호석유화학,2024-06-19,True,5.38,-1.056,5
S2 도지-추세눌림,009420,한올바이오파마,2025-11-12,True,6.89,0.743,5
S2 도지-추세눌림,214150,클래시스,2024-04-16,False,4.61,0.0,0
S2 도지-추세눌림,023530,롯데쇼핑,2025-04-10,False,4.11,0.0,0
S2 도지-추세눌림,023530,롯데쇼핑,2025-05-08,True,2.69,2.019,4
S2 도지-추세눌림,017800,현대엘리베이터,2024-11-14,True,6.98,0.565,5
S2 도지-추세눌림,017800,현대엘리베이터,2024-12-12,True,4.92,1.715,8
S2 도지-추세눌림,017800,현대엘리베이터,2025-04-07,False,6.58,0.0,0
S2 도지-추세눌림,012750,에스원,2025-08-01,False,2.93,0.0,0
S2 도지-추세눌림,084370,유진테크,2026-05-04,True,5.28,0.772,5
S2 도지-추세눌림,375500,DL이앤씨,2026-01-30,True,5.65,0.01,5
S2 도지-추세눌림,007340,DN오토모티브,2024-02-05,False,5.29,0.0,0
S2 도지-추세눌림,095610,테스,2025-06-13,False,6.48,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2023-10-20,False,2.83,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2023-11-28,False,2.91,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2024-01-02,False,2.65,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2025-02-28,False,1.89,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2025-03-28,False,4.34,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2025-09-11,False,2.79,0.0,0
S2 도지-추세눌림,139130,iM금융지주,2025-12-15,False,4.0,0.0,0
S2 도지-추세눌림,319400,현대무벡스,2025-08-26,False,4.78,0.0,0
S2 도지-추세눌림,004800,효성,2023-12-19,True,2.52,-2.195,5
S2 도지-추세눌림,383220,F&F,2024-10-10,False,7.38,0.0,0
S2 도지-추세눌림,005850,에스엘,2024-03-21,False,2.5,0.0,0
S2 도지-추세눌림,005850,에스엘,2026-01-06,True,6.46,1.195,11
S2 도지-추세눌림,026960,동서,2025-04-21,False,4.9,0.0,0
S2 도지-추세눌림,026960,동서,2025-07-29,False,3.63,0.0,0
S2 도지-추세눌림,282330,BGF리테일,2024-09-19,True,2.65,0.387,5
S2 도지-추세눌림,282330,BGF리테일,2025-12-16,False,2.85,0.0,0
S2 도지-추세눌림,003690,코리안리,2024-12-06,False,2.1,0.0,0
S2 도지-추세눌림,003690,코리안리,2025-09-10,False,2.27,0.0,0
S2 도지-추세눌림,003690,코리안리,2025-09-11,True,3.44,-1.087,4
S2 도지-추세눌림,003690,코리안리,2025-10-15,True,2.08,-1.144,2
S2 도지-추세눌림,003690,코리안리,2025-12-16,False,4.5,0.0,0
S2 도지-추세눌림,011170,롯데케미칼,2026-03-27,False,7.53,0.0,0
S2 도지-추세눌림,161890,한국콜마,2025-02-27,True,4.58,-1.065,2
S2 도지-추세눌림,161890,한국콜마,2025-04-10,True,3.79,1.473,7
S2 도지-추세눌림,161890,한국콜마,2026-06-17,False,7.24,0.0,0
S2 도지-추세눌림,000240,한국앤컴퍼니,2025-12-08,False,5.92,0.0,0
S2 도지-추세눌림,004370,농심,2025-07-18,False,2.87,0.0,0
S2 도지-추세눌림,103140,풍산,2024-01-24,True,3.61,0.365,5
S2 도지-추세눌림,357780,솔브레인,2024-04-12,False,5.79,0.0,0
S2 도지-추세눌림,081660,미스토홀딩스,2023-11-28,False,2.45,0.0,0
S2 도지-추세눌림,081660,미스토홀딩스,2023-12-07,True,2.26,-1.133,2
S2 도지-추세눌림,081660,미스토홀딩스,2024-03-08,False,3.68,0.0,0
S2 도지-추세눌림,081660,미스토홀딩스,2024-05-02,True,2.29,-1.131,1
S2 도지-추세눌림,081660,미스토홀딩스,2025-12-17,False,6.64,0.0,0
S2 도지-추세눌림,007070,GS리테일,2024-07-25,True,3.09,-1.097,3
S2 도지-추세눌림,263750,펄어비스,2023-08-10,True,6.01,-0.141,5
S2 도지-추세눌림,237690,에스티팜,2024-07-08,True,5.3,-0.332,5
S2 도지-추세눌림,237690,에스티팜,2025-09-10,False,4.45,0.0,0
S2 도지-추세눌림,064760,티씨케이,2025-11-11,False,7.06,0.0,0
S2 도지-추세눌림,069960,현대백화점,2024-10-02,False,3.59,0.0,0
S2 도지-추세눌림,073240,금호타이어,2025-03-25,False,3.47,0.0,0
S2 도지-추세눌림,073240,금호타이어,2025-08-20,True,4.57,-0.35,5
S2 도지-추세눌림,018670,SK가스,2024-04-03,False,1.99,0.0,0
S2 도지-추세눌림,018670,SK가스,2024-12-06,False,6.79,0.0,0
S2 도지-추세눌림,018670,SK가스,2025-02-26,True,4.23,-0.118,5
S2 도지-추세눌림,051600,한전KPS,2024-07-09,False,4.9,0.0,0
S2 도지-추세눌림,051600,한전KPS,2025-07-29,False,5.46,0.0,0
S2 도지-추세눌림,051600,한전KPS,2025-12-12,False,2.86,0.0,0
S2 도지-추세눌림,068760,셀트리온제약,2025-09-12,False,1.95,0.0,0
S2 도지-추세눌림,140410,메지온,2025-05-30,True,7.64,-1.039,2
S2 도지-추세눌림,475150,SK이터닉스,2026-04-29,True,7.63,-1.058,2
S2 도지-추세눌림,290650,엘앤씨바이오,2025-02-25,True,6.39,-1.047,3
S2 도지-추세눌림,290650,엘앤씨바이오,2025-05-16,True,5.66,2.811,7
S2 도지-추세눌림,290650,엘앤씨바이오,2025-07-04,False,6.94,0.0,0
S2 도지-추세눌림,008770,호텔신라,2025-07-22,False,4.84,0.0,0
S2 도지-추세눌림,041510,에스엠,2023-09-13,False,5.55,0.0,0
S2 도지-추세눌림,041510,에스엠,2024-11-14,True,7.15,0.704,6
S2 도지-추세눌림,083650,비에이치아이,2026-04-16,False,6.19,0.0,0
S2 도지-추세눌림,020150,롯데에너지머티리얼즈,2024-05-27,False,5.25,0.0,0
S2 도지-추세눌림,001800,오리온홀딩스,2024-11-11,True,3.55,-1.085,2
S2 도지-추세눌림,950160,코오롱티슈진,2025-11-03,True,5.57,0.446,2
S2 도지-추세눌림,950160,코오롱티슈진,2026-01-21,True,6.53,3.35,9
S2 도지-추세눌림,035900,JYP Ent.,2023-08-11,False,7.47,0.0,0
S2 도지-추세눌림,035900,JYP Ent.,2025-02-21,False,6.47,0.0,0
S2 도지-추세눌림,060370,LS마린솔루션,2025-08-06,False,5.96,0.0,0
S2 도지-추세눌림,001740,SK네트웍스,2025-08-14,False,3.0,0.0,0
S2 도지-추세눌림,001740,SK네트웍스,2025-09-19,False,1.91,0.0,0
S2 도지-추세눌림,097230,HJ중공업,2026-02-27,True,4.82,-1.062,1
S2 도지-추세눌림,089860,롯데렌탈,2025-05-19,True,3.27,0.095,5
S2 도지-추세눌림,298020,효성티앤씨,2025-05-22,True,3.48,1.364,6
S2 도지-추세눌림,082920,비츠로셀,2025-06-13,True,5.82,-1.052,4
S2 도지-추세눌림,294870,IPARK현대산업개발,2026-01-23,False,4.37,0.0,0
S2 도지-추세눌림,069620,대웅제약,2023-12-15,False,2.95,0.0,0
S2 도지-추세눌림,229640,LS에코에너지,2025-10-20,True,7.62,0.642,5
S2 도지-추세눌림,229640,LS에코에너지,2026-04-13,True,6.13,7.517,16
S2 도지-추세눌림,012630,HDC,2025-01-07,False,7.7,0.0,0
S2 도지-추세눌림,012630,HDC,2025-03-18,True,3.24,-0.326,5
S2 도지-추세눌림,012630,HDC,2026-05-06,True,6.61,-1.045,4
S2 도지-추세눌림,131970,두산테스나,2024-01-04,False,7.21,0.0,0
S2 도지-추세눌림,131970,두산테스나,2025-03-21,False,6.43,0.0,0
S2 도지-추세눌림,192080,더블유게임즈,2026-01-07,False,2.56,0.0,0
S2 도지-추세눌림,082640,동양생명,2026-02-19,True,4.65,0.436,3
S2 도지-추세눌림,415640,KB발해인프라,2025-09-18,True,4.41,-0.318,5
S2 도지-추세눌림,415640,KB발해인프라,2025-12-08,True,2.66,0.042,5
S2 도지-추세눌림,415640,KB발해인프라,2026-01-26,False,7.12,0.0,0
S2 도지-추세눌림,415640,KB발해인프라,2026-01-28,False,1.95,0.0,0
S2 도지-추세눌림,415640,KB발해인프라,2026-02-26,False,1.34,0.0,0
S2 도지-추세눌림,415640,KB발해인프라,2026-02-27,False,1.14,0.0,0
S2 도지-추세눌림,017960,한국카본,2025-05-30,False,7.17,0.0,0
S2 도지-추세눌림,004000,롯데정밀화학,2025-03-06,True,3.26,-1.092,1
S2 도지-추세눌림,004000,롯데정밀화학,2025-12-19,True,3.04,-1.099,4
S2 도지-추세눌림,003540,대신증권,2025-03-13,False,1.57,0.0,0
S2 도지-추세눌림,003540,대신증권,2026-04-27,False,4.63,0.0,0
S2 도지-추세눌림,280360,롯데웰푸드,2024-01-16,False,5.31,0.0,0
S2 도지-추세눌림,280360,롯데웰푸드,2025-12-12,False,3.95,0.0,0
S2 도지-추세눌림,280360,롯데웰푸드,2026-05-04,False,3.91,0.0,0
S2 도지-추세눌림,437730,삼현,2025-06-13,False,7.89,0.0,0
S2 도지-추세눌림,006340,대원전선,2026-01-29,True,6.98,-1.043,2
S2 도지-추세눌림,030610,교보증권,2025-11-17,False,6.4,0.0,0
S2 도지-추세눌림,183300,코미코,2024-01-19,True,4.72,0.436,5
S2 도지-추세눌림,183300,코미코,2024-06-19,False,5.01,0.0,0
S2 도지-추세눌림,031330,에스에이엠티,2025-10-27,False,6.05,0.0,0
S2 도지-추세눌림,093370,후성,2025-07-29,False,5.99,0.0,0
S2 도지-추세눌림,003570,SNT다이내믹스,2025-07-24,False,7.55,0.0,0
S2 도지-추세눌림,009450,경동나비엔,2024-12-26,True,7.21,1.193,8
S2 도지-추세눌림,032350,롯데관광개발,2025-07-23,True,5.1,-1.059,3
S2 도지-추세눌림,032350,롯데관광개발,2025-08-08,False,5.61,0.0,0
S2 도지-추세눌림,032350,롯데관광개발,2025-09-15,False,6.55,0.0,0
S2 도지-추세눌림,115180,큐리언트,2025-06-20,True,6.18,-1.049,4
S2 도지-추세눌림,003530,한화투자증권,2024-09-03,True,4.29,0.175,2
S2 도지-추세눌림,185750,종근당,2025-12-02,True,2.63,-1.114,2
S2 도지-추세눌림,185750,종근당,2026-01-29,False,3.28,0.0,0
S2 도지-추세눌림,192400,쿠쿠홀딩스,2025-09-23,False,4.64,0.0,0
S2 도지-추세눌림,079160,CJ CGV,2025-07-23,False,7.14,0.0,0
S2 도지-추세눌림,079160,CJ CGV,2025-07-25,False,7.71,0.0,0
S2 도지-추세눌림,079160,CJ CGV,2026-02-10,False,3.81,0.0,0
S2 도지-추세눌림,030190,NICE평가정보,2025-01-07,False,4.25,0.0,0
S2 도지-추세눌림,030190,NICE평가정보,2025-12-08,True,2.83,1.256,7
S2 도지-추세눌림,030190,NICE평가정보,2026-01-27,False,4.86,0.0,0
S2 도지-추세눌림,034230,파라다이스,2025-02-19,True,2.58,0.883,4
S2 도지-추세눌림,085660,차바이오텍,2024-02-01,True,5.36,-1.056,3
S2 도지-추세눌림,085660,차바이오텍,2026-01-15,True,5.3,0.443,2
S2 도지-추세눌림,281740,레이크머티리얼즈,2025-09-17,True,3.9,0.762,6
S2 도지-추세눌림,281740,레이크머티리얼즈,2025-10-10,True,5.47,-1.055,1
S2 도지-추세눌림,003470,유안타증권,2025-11-03,False,3.24,0.0,0
S2 도지-추세눌림,204270,제이앤티씨,2023-08-25,False,5.46,0.0,0
S2 도지-추세눌림,086450,동국제약,2023-11-08,False,4.74,0.0,0
S2 도지-추세눌림,099320,쎄트렉아이,2024-03-13,False,4.85,0.0,0
S2 도지-추세눌림,090710,휴림로봇,2025-04-02,False,7.36,0.0,0
S2 도지-추세눌림,388720,유일로보틱스,2025-06-16,True,4.98,1.143,8
S2 도지-추세눌림,001820,삼화콘덴서,2024-01-03,False,4.95,0.0,0
S2 도지-추세눌림,298050,HS효성첨단소재,2025-06-10,False,5.36,0.0,0
S2 도지-추세눌림,298050,HS효성첨단소재,2025-06-12,False,2.94,0.0,0
S2 도지-추세눌림,298050,HS효성첨단소재,2025-06-23,True,5.21,0.662,5
S2 도지-추세눌림,232140,와이씨,2025-09-09,True,4.64,0.829,7
S2 도지-추세눌림,122870,와이지엔터테인먼트,2024-10-28,False,7.45,0.0,0
S2 도지-추세눌림,056190,SFA,2024-06-17,False,3.83,0.0,0
S2 도지-추세눌림,056190,SFA,2025-05-07,True,4.22,1.035,6
S2 도지-추세눌림,056190,SFA,2025-10-31,False,4.06,0.0,0
S2 도지-추세눌림,035760,CJ ENM,2025-09-01,False,5.89,0.0,0
S2 도지-추세눌림,071320,지역난방공사,2025-11-05,True,6.76,1.445,6
S2 도지-추세눌림,074600,원익QnC,2025-08-13,False,5.15,0.0,0
S2 도지-추세눌림,214320,이노션,2025-12-17,False,2.34,0.0,0
S2 도지-추세눌림,032190,다우데이타,2025-10-28,False,5.55,0.0,0
S2 도지-추세눌림,032190,다우데이타,2025-11-05,True,5.91,0.701,7
S2 도지-추세눌림,004490,세방전지,2024-05-21,False,6.45,0.0,0
S2 도지-추세눌림,033100,제룡전기,2023-09-15,False,6.5,0.0,0
S2 도지-추세눌림,033100,제룡전기,2025-08-05,False,3.41,0.0,0
S2 도지-추세눌림,033100,제룡전기,2026-01-12,True,4.72,0.436,6
S2 도지-추세눌림,285130,SK케미칼,2024-01-30,False,3.38,0.0,0
S2 도지-추세눌림,253450,스튜디오드래곤,2025-04-03,True,6.07,-1.049,2
S2 도지-추세눌림,248070,솔루엠,2023-09-20,False,5.08,0.0,0
S2 도지-추세눌림,248070,솔루엠,2025-10-24,True,3.66,0.833,5
S2 도지-추세눌림,248070,솔루엠,2026-05-12,True,7.72,-1.039,4
S2 도지-추세눌림,000670,영풍,2026-05-14,True,5.2,-1.058,1
S2 도지-추세눌림,032500,케이엠더블유,2026-01-23,True,4.43,2.222,9
S2 도지-추세눌림,064960,SNT모티브,2024-01-26,True,2.27,0.703,8
S2 도지-추세눌림,064960,SNT모티브,2025-05-09,True,3.84,0.646,7
S2 도지-추세눌림,102710,이엔에프테크놀로지,2023-12-27,False,4.6,0.0,0
S2 도지-추세눌림,093320,케이아이엔엑스,2023-11-29,True,4.95,0.439,4
S2 도지-추세눌림,171090,선익시스템,2025-08-05,False,5.06,0.0,0
S2 도지-추세눌림,019210,와이지-원,2025-06-09,False,3.49,0.0,0
S2 도지-추세눌림,002960,한국쉘석유,2024-06-14,False,2.82,0.0,0
S2 도지-추세눌림,002960,한국쉘석유,2025-04-28,True,3.09,0.782,6
S2 도지-추세눌림,053800,안랩,2023-11-06,False,2.47,0.0,0
S2 도지-추세눌림,053800,안랩,2025-03-10,False,5.71,0.0,0
S2 도지-추세눌림,069260,TKG휴켐스,2025-06-12,False,3.03,0.0,0
S2 도지-추세눌림,069260,TKG휴켐스,2025-12-29,False,3.56,0.0,0
S2 도지-추세눌림,161580,필옵틱스,2026-01-23,True,4.34,2.132,9
S2 도지-추세눌림,005180,빙그레,2023-10-04,True,4.09,-1.073,3
S2 도지-추세눌림,001680,대상,2025-05-14,True,3.1,-1.097,2
S2 도지-추세눌림,121600,나노신소재,2026-04-07,False,7.68,0.0,0
S2 도지-추세눌림,225570,넥슨게임즈,2025-08-25,False,3.05,0.0,0
S2 도지-추세눌림,045100,한양이엔지,2025-11-07,False,6.13,0.0,0
S2 도지-추세눌림,001060,JW중외제약,2024-02-23,False,6.79,0.0,0
S2 도지-추세눌림,016380,KG스틸,2026-03-27,False,4.65,0.0,0
S2 도지-추세눌림,003620,KG모빌리티,2024-02-06,True,4.82,-0.774,5
S2 도지-추세눌림,006650,대한유화,2025-08-20,True,6.05,2.35,7
S2 도지-추세눌림,348370,엔켐,2025-09-16,False,5.47,0.0,0
S2 도지-추세눌림,033240,자화전자,2024-02-07,False,5.1,0.0,0
S2 도지-추세눌림,033240,자화전자,2025-08-29,False,4.38,0.0,0
S2 도지-추세눌림,033240,자화전자,2025-09-24,True,7.45,-0.755,5
S2 도지-추세눌림,160190,하이젠알앤엠,2025-06-04,True,7.43,-1.04,4
S2 도지-추세눌림,160190,하이젠알앤엠,2025-06-12,True,7.73,-1.039,2
S2 도지-추세눌림,059090,미코,2026-03-18,False,5.54,0.0,0
S2 도지-추세눌림,005810,풍산홀딩스,2026-02-19,True,5.38,0.114,5
